"","city","area","time","weekday","芠代丁(LST)ObsTime","代溃(hPa)StnPres","キ溃(hPa)SeaPres","放()Temperature","臩翴放()Td dew point","癸访(%)RH","硉(m/s)WS","(程)(360degree)WD","程皚(m/s)WSGust","程皚(360degree)WDGust","秖(mm)Precp","计(hr)PrecpHour","ら酚计(hr)SunShine","ぱら甮秖(MJ/)GloblRad","ǎ(km)Visb"
"166","蔼动カ","467440_蔼动",2016-08-25 21:00:00,"Thursday",22,1004.1,1004.4,29.5,25.5,79,1.1,230,2.8,280,0,0,NA,0,NA
"167","蔼动カ","467440_蔼动",2016-08-25 22:00:00,"Thursday",23,1004.3,1004.6,29.5,25.6,80,1.1,230,2.5,230,0,0,NA,0,NA
"168","蔼动カ","467440_蔼动",2016-08-25 23:00:00,"Thursday",24,1004.3,1004.6,29.3,25.6,81,1.3,270,2.9,280,0,0,NA,0,NA
"169","蔼动カ","467440_蔼动",2016-08-26 00:00:00,"Friday",1,1003.7,1004,29.4,25.4,79,0.8,290,2.9,280,0,0,NA,0,NA
"170","蔼动カ","467440_蔼动",2016-08-26 01:00:00,"Friday",2,1003.2,1003.5,29.5,25.6,80,1.1,250,2.7,290,0,0,NA,0,NA
"171","蔼动カ","467440_蔼动",2016-08-26 02:00:00,"Friday",3,1003,1003.3,29.4,25.5,80,1.7,280,3.5,230,0,0,NA,0,NA
"172","蔼动カ","467440_蔼动",2016-08-26 03:00:00,"Friday",4,1002.8,1003.1,29.3,25.5,80,2.1,300,3.7,300,0,0,NA,0,NA
"173","蔼动カ","467440_蔼动",2016-08-26 04:00:00,"Friday",5,1002.9,1003.2,29.3,25.7,81,1.7,330,4.5,300,0,0,NA,0,2
"174","蔼动カ","467440_蔼动",2016-08-26 05:00:00,"Friday",6,1003.2,1003.5,29.4,25.8,81,2.1,320,3.8,300,0,0,0,0,NA
"175","蔼动カ","467440_蔼动",2016-08-26 06:00:00,"Friday",7,1004,1004.3,29.2,25.8,82,1.9,350,4.4,340,NA,0.3,0,0,NA
"176","蔼动カ","467440_蔼动",2016-08-26 07:00:00,"Friday",8,1004.4,1004.7,29.5,26,82,2.2,330,4.4,310,0,0,0,0.12,4
"177","蔼动カ","467440_蔼动",2016-08-26 08:00:00,"Friday",9,1004.8,1005.1,29.5,25.7,80,3.4,320,6,330,0,0,0,0.14,6
"178","蔼动カ","467440_蔼动",2016-08-26 09:00:00,"Friday",10,1004.9,1005.2,31.3,26.9,78,3.6,320,6.1,310,0,0,0.5,1.51,NA
"179","蔼动カ","467440_蔼动",2016-08-26 10:00:00,"Friday",11,1004.6,1004.9,31.5,25.9,72,3.6,320,7.1,290,0,0,0.9,2.67,8
"180","蔼动カ","467440_蔼动",2016-08-26 11:00:00,"Friday",12,1004.3,1004.6,31.6,26.1,73,4.6,320,7.7,310,0,0,1,3,NA
"181","蔼动カ","467440_蔼动",2016-08-26 12:00:00,"Friday",13,1003.6,1003.9,32.2,25.4,67,3.3,320,7.5,330,0,0,0.8,2.81,NA
"182","蔼动カ","467440_蔼动",2016-08-26 13:00:00,"Friday",14,1003.3,1003.6,32.4,25.1,66,3.9,310,7.3,320,0,0,1,3,9
"183","蔼动カ","467440_蔼动",2016-08-26 14:00:00,"Friday",15,1002.9,1003.2,32.4,24.4,63,3.4,320,8.3,300,0,0,1,2.43,NA
"184","蔼动カ","467440_蔼动",2016-08-26 15:00:00,"Friday",16,1002.9,1003.2,31.6,24.2,65,3.5,320,7.3,350,0,0,0.9,1.65,NA
"185","蔼动カ","467440_蔼动",2016-08-26 16:00:00,"Friday",17,1003.2,1003.5,31.2,24.4,67,3.6,320,6.6,330,0,0,0.8,0.97,9
"186","蔼动カ","467440_蔼动",2016-08-26 17:00:00,"Friday",18,1003.9,1004.2,30.8,23.9,67,3,340,5.8,330,0,0,0,0.28,NA
"187","蔼动カ","467440_蔼动",2016-08-26 18:00:00,"Friday",19,1004.8,1005.1,30.4,25.2,74,2.5,330,6.3,340,0,0,0,0,NA
"188","蔼动カ","467440_蔼动",2016-08-26 19:00:00,"Friday",20,1005.3,1005.6,30.2,25.6,76,2.1,340,5,340,0,0,NA,0,10
"189","蔼动カ","467440_蔼动",2016-08-26 20:00:00,"Friday",21,1006.1,1006.4,30.3,25.3,75,1.7,350,3.2,350,0,0,NA,0,8
"190","蔼动カ","467440_蔼动",2016-08-26 21:00:00,"Friday",22,1006.6,1006.9,30.3,25.4,75,0.3,20,2.9,350,0,0,NA,0,NA
"191","蔼动カ","467440_蔼动",2016-08-26 22:00:00,"Friday",23,1007,1007.3,30.1,25.8,78,1.8,320,2.7,320,0,0,NA,0,NA
"192","蔼动カ","467440_蔼动",2016-08-26 23:00:00,"Friday",24,1006.3,1006.6,29.8,26.4,82,2,320,3,310,0,0,NA,0,NA
"193","蔼动カ","467440_蔼动",2016-08-27 00:00:00,"Saturday",1,1005.7,1006,29.6,26.2,82,1.9,310,3.8,310,0,0,NA,0,NA
"194","蔼动カ","467440_蔼动",2016-08-27 01:00:00,"Saturday",2,1005.4,1005.7,29.5,26,82,1.9,330,4,330,0,0,NA,0,NA
"195","蔼动カ","467440_蔼动",2016-08-27 02:00:00,"Saturday",3,1005.4,1005.7,28.9,25.1,80,1,70,2.5,30,0,0,NA,0,NA
"196","蔼动カ","467440_蔼动",2016-08-27 03:00:00,"Saturday",4,1005.3,1005.6,28.7,25.1,81,1.1,80,2.8,60,0,0,NA,0,NA
"197","蔼动カ","467440_蔼动",2016-08-27 04:00:00,"Saturday",5,1005.1,1005.4,28.3,24.9,82,1.5,70,4.2,60,0,0,NA,0,5
"198","蔼动カ","467440_蔼动",2016-08-27 05:00:00,"Saturday",6,1005.6,1005.9,28.6,24.7,79,1.5,350,2.7,60,0,0,0,0,NA
"199","蔼动カ","467440_蔼动",2016-08-27 06:00:00,"Saturday",7,1005.8,1006.1,29.3,24.7,76,1.6,360,3.2,360,0,0,0.7,0.33,NA
"200","蔼动カ","467440_蔼动",2016-08-27 07:00:00,"Saturday",8,1006.1,1006.4,31.2,25.3,71,1.3,350,3.3,20,0,0,1,1.08,6
"201","蔼动カ","467440_蔼动",2016-08-27 08:00:00,"Saturday",9,1006.4,1006.7,30.7,25.5,74,3,290,4.8,290,0,0,0.9,1.6,6
"202","蔼动カ","467440_蔼动",2016-08-27 09:00:00,"Saturday",10,1006.2,1006.5,32,27.2,76,3.1,320,6.5,290,0,0,1,2.56,NA
"203","蔼动カ","467440_蔼动",2016-08-27 10:00:00,"Saturday",11,1006.1,1006.4,31.9,27.4,77,3,300,6,290,0,0,1,3.31,6
"204","蔼动カ","467440_蔼动",2016-08-27 11:00:00,"Saturday",12,1005.4,1005.7,32.1,27.7,78,3.5,290,6.8,280,0,0,1,3.45,NA
"205","蔼动カ","467440_蔼动",2016-08-27 12:00:00,"Saturday",13,1004.8,1005.1,32.5,27.3,74,3.3,300,6.7,290,0,0,1,3,NA
"206","蔼动カ","467440_蔼动",2016-08-27 13:00:00,"Saturday",14,1004.6,1004.9,33,27.5,73,3.6,320,7.6,320,0,0,1,2.91,8
"207","蔼动カ","467440_蔼动",2016-08-27 14:00:00,"Saturday",15,1004.3,1004.6,32.9,27.7,74,3.3,320,7.6,330,0,0,1,2.4,NA
"208","蔼动カ","467440_蔼动",2016-08-27 15:00:00,"Saturday",16,1003.8,1004.1,31.7,27.3,78,4.1,330,8.9,330,0,0,1,1.9,NA
"209","蔼动カ","467440_蔼动",2016-08-27 16:00:00,"Saturday",17,1003.8,1004.1,31.9,26.9,75,3.2,320,6.8,310,0,0,1,1.37,7
"210","蔼动カ","467440_蔼动",2016-08-27 17:00:00,"Saturday",18,1004.5,1004.8,31.1,26,74,3,320,5.6,330,0,0,0.6,0.55,NA
"211","蔼动カ","467440_蔼动",2016-08-27 18:00:00,"Saturday",19,1005.1,1005.4,30.5,26.6,80,2.6,310,5.5,330,0,0,0,0,NA
"212","蔼动カ","467440_蔼动",2016-08-27 19:00:00,"Saturday",20,1005.7,1006,30.5,26.5,79,1.1,320,3.8,330,0,0,NA,0,10
"213","蔼动カ","467440_蔼动",2016-08-27 20:00:00,"Saturday",21,1006,1006.3,30.3,25.8,77,1.8,50,3.7,40,0,0,NA,0,6
"214","蔼动カ","467440_蔼动",2016-08-27 21:00:00,"Saturday",22,1006.2,1006.5,29.9,26,80,1.5,30,3.3,30,0,0,NA,0,NA
"215","蔼动カ","467440_蔼动",2016-08-27 22:00:00,"Saturday",23,1006.1,1006.4,30.1,26.6,82,1.8,210,3.1,220,0,0,NA,0,NA
"216","蔼动カ","467440_蔼动",2016-08-27 23:00:00,"Saturday",24,1005.6,1005.9,29.8,26.3,82,2.1,200,4.3,180,0,0,NA,0,NA
"217","蔼动カ","467440_蔼动",2016-08-28 00:00:00,"Sunday",1,1005.2,1005.5,29.6,26.3,83,2.1,210,4,170,0,0,NA,0,NA
"218","蔼动カ","467440_蔼动",2016-08-28 01:00:00,"Sunday",2,1004.9,1005.2,29.6,26.2,82,1.5,220,4,220,0,0,NA,0,NA
"219","蔼动カ","467440_蔼动",2016-08-28 02:00:00,"Sunday",3,1005.1,1005.4,29.6,26,81,1.5,210,3.9,240,0,0,NA,0,NA
"220","蔼动カ","467440_蔼动",2016-08-28 03:00:00,"Sunday",4,1005,1005.3,29.6,25.6,79,2.1,210,4.8,210,0,0,NA,0,NA
"221","蔼动カ","467440_蔼动",2016-08-28 04:00:00,"Sunday",5,1005,1005.3,29.5,25.6,80,1.5,230,4.1,220,0,0,NA,0,10
"222","蔼动カ","467440_蔼动",2016-08-28 05:00:00,"Sunday",6,1005.1,1005.4,28.8,24.6,78,1,170,5,180,0,0,0,0,NA
"223","蔼动カ","467440_蔼动",2016-08-28 06:00:00,"Sunday",7,1005.6,1005.9,29.1,24.8,78,1.3,190,2.7,160,NA,0.2,0,0.06,NA
"224","蔼动カ","467440_蔼动",2016-08-28 07:00:00,"Sunday",8,1006,1006.3,29.4,25.7,81,0.8,230,2.5,210,0,0,0,0.49,6
"225","蔼动カ","467440_蔼动",2016-08-28 08:00:00,"Sunday",9,1006.1,1006.4,29.2,25.8,82,0.5,10,4,310,0,0,0,0,5
"226","蔼动カ","467440_蔼动",2016-08-28 09:00:00,"Sunday",10,1005.7,1006,30.1,26,79,0.2,0,2.5,90,0,0,0.3,0.6,NA
"227","蔼动カ","467440_蔼动",2016-08-28 10:00:00,"Sunday",11,1005.3,1005.6,31.9,26.6,74,1.6,270,3.3,270,0,0,1,2.74,10
"228","蔼动カ","467440_蔼动",2016-08-28 11:00:00,"Sunday",12,1004.6,1004.9,31.6,26.4,74,2.3,300,5.2,300,0,0,1,3.15,NA
"229","蔼动カ","467440_蔼动",2016-08-28 12:00:00,"Sunday",13,1004.1,1004.4,32.3,27.2,75,2.8,290,4.8,280,0,0,1,3.22,NA
"230","蔼动カ","467440_蔼动",2016-08-28 13:00:00,"Sunday",14,1003.3,1003.6,32,27,75,3.4,300,6,310,0,0,1,2.92,10
"231","蔼动カ","467440_蔼动",2016-08-28 14:00:00,"Sunday",15,1002.9,1003.2,32.4,27.4,75,4.3,320,7.5,310,0,0,1,2.37,NA
"232","蔼动カ","467440_蔼动",2016-08-28 15:00:00,"Sunday",16,1002.9,1003.2,32.7,26.7,71,4.1,350,7.6,320,0,0,1,2.01,NA
"233","蔼动カ","467440_蔼动",2016-08-28 16:00:00,"Sunday",17,1003.1,1003.4,32,26.5,73,1.9,340,6.7,340,0,0,0.8,1.54,10
"234","蔼动カ","467440_蔼动",2016-08-28 17:00:00,"Sunday",18,1003.9,1004.2,30,25.6,77,2.4,170,5.6,190,0,0,0.2,0.44,NA
"235","蔼动カ","467440_蔼动",2016-08-28 18:00:00,"Sunday",19,1004.5,1004.8,29.5,25,77,2.2,170,4.6,190,0,0,0,0,NA
"236","蔼动カ","467440_蔼动",2016-08-28 19:00:00,"Sunday",20,1004.9,1005.2,29.5,25.6,80,2.6,170,4.7,150,0,0,NA,0,10
"237","蔼动カ","467440_蔼动",2016-08-28 20:00:00,"Sunday",21,1005.3,1005.6,29.7,25.4,78,2.1,170,4.5,150,0,0,NA,0,10
"238","蔼动カ","467440_蔼动",2016-08-28 21:00:00,"Sunday",22,1005.2,1005.5,29.6,25.5,79,2.4,180,4.9,180,0,0,NA,0,NA
"239","蔼动カ","467440_蔼动",2016-08-28 22:00:00,"Sunday",23,1005.2,1005.5,29.5,25.2,78,2,170,4.2,160,0,0,NA,0,NA
"240","蔼动カ","467440_蔼动",2016-08-28 23:00:00,"Sunday",24,1004.9,1005.2,29.1,25.1,79,2.4,160,4.6,170,0,0,NA,0,NA
"241","蔼动カ","467440_蔼动",2016-08-29 00:00:00,"Monday",1,1004.6,1004.9,29.3,25.5,80,1.4,170,4.1,170,0,0,NA,0,NA
"242","蔼动カ","467440_蔼动",2016-08-29 01:00:00,"Monday",2,1004.1,1004.4,29.2,24.9,78,1.5,170,3.7,160,0,0,NA,0,NA
"243","蔼动カ","467440_蔼动",2016-08-29 02:00:00,"Monday",3,1003.7,1004,29.4,24.9,77,2.2,200,3.9,200,0,0,NA,0,NA
"244","蔼动カ","467440_蔼动",2016-08-29 03:00:00,"Monday",4,1003.5,1003.8,29.6,24.8,75,1,210,3.4,200,0,0,NA,0,NA
"245","蔼动カ","467440_蔼动",2016-08-29 04:00:00,"Monday",5,1004.3,1004.6,29.3,24.7,76,0.1,0,3.2,200,0,0,NA,0,10
"246","蔼动カ","467440_蔼动",2016-08-29 05:00:00,"Monday",6,1004.9,1005.2,29.1,25.1,79,1.2,180,3.2,250,0,0,0,0,NA
"247","蔼动カ","467440_蔼动",2016-08-29 06:00:00,"Monday",7,1005.4,1005.7,29.4,25.6,80,1.9,190,3.4,210,0,0,0,0.26,NA
"248","蔼动カ","467440_蔼动",2016-08-29 07:00:00,"Monday",8,1005.6,1005.9,29.6,25.7,80,0.7,210,3,220,0,0,0.1,0.69,8
"249","蔼动カ","467440_蔼动",2016-08-29 08:00:00,"Monday",9,1005.7,1006,30.6,26,77,1.1,240,3.5,220,0,0,0.9,1.69,8
"250","蔼动カ","467440_蔼动",2016-08-29 09:00:00,"Monday",10,1005.8,1006.1,31.9,26.6,74,2.1,230,4.6,200,0,0,0.9,2.56,NA
"251","蔼动カ","467440_蔼动",2016-08-29 10:00:00,"Monday",11,1005.8,1006.1,31.1,25.8,74,2.3,210,4.8,240,0,0,0.7,2.37,8
"252","蔼动カ","467440_蔼动",2016-08-29 11:00:00,"Monday",12,1005.5,1005.8,31.2,25.8,73,2.4,220,5.3,270,0,0,0.4,1.97,NA
"253","蔼动カ","467440_蔼动",2016-08-29 12:00:00,"Monday",13,1005.1,1005.4,32.1,25.8,69,2.4,210,5.1,200,0,0,1,3.48,NA
"254","蔼动カ","467440_蔼动",2016-08-29 13:00:00,"Monday",14,1004.9,1005.2,31.5,25,69,2.3,230,5.4,220,0,0,0.5,2.56,12
"255","蔼动カ","467440_蔼动",2016-08-29 14:00:00,"Monday",15,1004.7,1005,31.3,25.2,70,2.2,260,4.5,220,0,0,0.2,1.6,NA
"256","蔼动カ","467440_蔼动",2016-08-29 15:00:00,"Monday",16,1004.8,1005.1,28.9,25,80,2.9,50,5.5,30,0,0,0,0.51,NA
"257","蔼动カ","467440_蔼动",2016-08-29 16:00:00,"Monday",17,1004.8,1005.1,28.6,25,81,2.5,80,5.5,50,0,0,0.1,0.44,10
"258","蔼动カ","467440_蔼动",2016-08-29 17:00:00,"Monday",18,1005.3,1005.7,28.1,24.5,81,2.5,80,5.2,100,0,0,0,0.1,NA
"259","蔼动カ","467440_蔼动",2016-08-29 18:00:00,"Monday",19,1006,1006.4,27.7,24.8,84,1.2,80,4.7,20,0,0,0,0,NA
"260","蔼动カ","467440_蔼动",2016-08-29 19:00:00,"Monday",20,1006.5,1006.9,27.8,24.7,83,1.3,80,2.6,100,0,0,NA,0,8
"261","蔼动カ","467440_蔼动",2016-08-29 20:00:00,"Monday",21,1007,1007.4,28.1,24.4,80,0.4,110,2.9,100,0,0,NA,0,8
"262","蔼动カ","467440_蔼动",2016-08-29 21:00:00,"Monday",22,1007.4,1007.8,28.1,24.7,82,1.1,190,2.1,290,1,0.3,NA,0,NA
"263","蔼动カ","467440_蔼动",2016-08-29 22:00:00,"Monday",23,1007.4,1007.8,28.6,24.5,79,1.1,200,2.5,190,0,0,NA,0,NA
"264","蔼动カ","467440_蔼动",2016-08-29 23:00:00,"Monday",24,1007.3,1007.7,27.5,24,81,2.5,310,5.2,290,0,0,NA,0,NA
"265","蔼动カ","467440_蔼动",2016-08-30 00:00:00,"Tuesday",1,1007.2,1007.6,27.2,23.5,80,1.6,300,4.4,310,0,0,NA,0,NA
"266","蔼动カ","467440_蔼动",2016-08-30 01:00:00,"Tuesday",2,1006.9,1007.3,26.4,22.5,79,1.6,310,4.3,300,0,0,NA,0,NA
"267","蔼动カ","467440_蔼动",2016-08-30 02:00:00,"Tuesday",3,1006.7,1007.1,26,22.8,83,2.9,320,6.1,340,0.5,0.5,NA,0,NA
"268","蔼动カ","467440_蔼动",2016-08-30 03:00:00,"Tuesday",4,1006.8,1007.2,25.3,22.9,87,1.7,310,5.2,340,NA,1,NA,0,NA
"269","蔼动カ","467440_蔼动",2016-08-30 04:00:00,"Tuesday",5,1006.9,1007.3,25,22.6,87,0.2,0,3.7,310,0.5,1,NA,0,3
"270","蔼动カ","467440_蔼动",2016-08-30 05:00:00,"Tuesday",6,1006.9,1007.3,25.9,23.2,85,1.6,90,2.9,90,0.5,0.3,0,0,NA
"271","蔼动カ","467440_蔼动",2016-08-30 06:00:00,"Tuesday",7,1007.6,1008,26.5,23.6,84,1.4,30,2.5,70,0,0,0,0,NA
"272","蔼动カ","467440_蔼动",2016-08-30 07:00:00,"Tuesday",8,1007.8,1008.2,26.8,24.1,85,1.2,80,2.8,90,0,0,0,0.14,3
"273","蔼动カ","467440_蔼动",2016-08-30 08:00:00,"Tuesday",9,1008,1008.4,26.8,23.8,84,1.6,80,3.5,90,0,0,0,0,4
"274","蔼动カ","467440_蔼动",2016-08-30 09:00:00,"Tuesday",10,1007.6,1008,27.6,24.3,82,1,80,2.8,60,0,0,0,0.55,NA
"275","蔼动カ","467440_蔼动",2016-08-30 10:00:00,"Tuesday",11,1006.8,1007.1,29.8,25.9,80,1,40,4.1,100,0,0,0.1,1.59,4
"276","蔼动カ","467440_蔼动",2016-08-30 11:00:00,"Tuesday",12,1006.3,1006.6,30,24.7,73,0.9,330,3.7,20,0,0,0,1.63,NA
"277","蔼动カ","467440_蔼动",2016-08-30 12:00:00,"Tuesday",13,1005.8,1006.1,29.4,25,77,2,290,4.7,280,0,0,0,1.41,NA
"278","蔼动カ","467440_蔼动",2016-08-30 13:00:00,"Tuesday",14,1005.1,1005.4,29.9,24.6,73,1.9,290,3.9,290,0,0,0.3,1.93,7
"279","蔼动カ","467440_蔼动",2016-08-30 14:00:00,"Tuesday",15,1004.7,1005,30.9,24,67,2,300,3.7,280,0,0,0,1.5,NA
"280","蔼动カ","467440_蔼动",2016-08-30 15:00:00,"Tuesday",16,1004.6,1004.9,30.4,23.1,65,1.8,310,4.6,290,0,0,0.2,1.08,NA
"281","蔼动カ","467440_蔼动",2016-08-30 16:00:00,"Tuesday",17,1004.8,1005.1,30,22.6,65,2,320,4.3,270,0,0,0,0.27,8
"282","蔼动カ","467440_蔼动",2016-08-30 17:00:00,"Tuesday",18,1005.1,1005.4,29.6,22.5,66,0.7,310,3.5,330,0,0,0,0,NA
"283","蔼动カ","467440_蔼动",2016-08-30 18:00:00,"Tuesday",19,1005.4,1005.7,29.6,22.5,66,0.8,290,2.6,330,0,0,0,0,NA
"284","蔼动カ","467440_蔼动",2016-08-30 19:00:00,"Tuesday",20,1006,1006.3,29.4,23,69,1.1,290,2.5,310,0,0,NA,0,10
"285","蔼动カ","467440_蔼动",2016-08-30 20:00:00,"Tuesday",21,1006.5,1006.8,29.4,22.9,68,0.9,330,2.4,330,0,0,NA,0,10
"286","蔼动カ","467440_蔼动",2016-08-30 21:00:00,"Tuesday",22,1006.8,1007.1,29.1,23.7,73,1,60,2.7,60,0,0,NA,0,NA
"287","蔼动カ","467440_蔼动",2016-08-30 22:00:00,"Tuesday",23,1006.6,1006.9,28.7,23.1,72,2.5,360,4.7,350,0,0,NA,0,NA
"288","蔼动カ","467440_蔼动",2016-08-30 23:00:00,"Tuesday",24,1006.1,1006.5,28.1,23.2,75,2.3,40,5.7,20,0,0,NA,0,NA
"289","蔼动カ","467440_蔼动",2016-08-31 00:00:00,"Wednesday",1,1005.7,1006.1,27.9,23.3,76,2.6,30,4.3,20,0,0,NA,0,NA
"290","蔼动カ","467440_蔼动",2016-08-31 01:00:00,"Wednesday",2,1005.3,1005.7,27.9,23,75,2.6,30,5,50,0,0,NA,0,NA
"291","蔼动カ","467440_蔼动",2016-08-31 02:00:00,"Wednesday",3,1005,1005.4,27.1,22.6,76,1.1,360,4.3,20,NA,0.5,NA,0,NA
"292","蔼动カ","467440_蔼动",2016-08-31 03:00:00,"Wednesday",4,1004.7,1005.1,27.3,22.6,76,1,360,2.7,50,0,0,NA,0,NA
"293","蔼动カ","467440_蔼动",2016-08-31 04:00:00,"Wednesday",5,1004.7,1005.1,27.5,21.9,72,1.4,20,3.4,40,0,0,NA,0,10
"294","蔼动カ","467440_蔼动",2016-08-31 05:00:00,"Wednesday",6,1005.1,1005.5,27.4,22,72,1,10,3.7,30,0,0,0,0,NA
"295","蔼动カ","467440_蔼动",2016-08-31 06:00:00,"Wednesday",7,1005.5,1005.9,28,22.3,71,2.1,360,4.2,30,0,0,0.8,0.39,NA
"296","蔼动カ","467440_蔼动",2016-08-31 07:00:00,"Wednesday",8,1005.9,1006.2,29.5,23.4,70,2.7,350,4.6,340,0,0,1,1.12,11
"297","蔼动カ","467440_蔼动",2016-08-31 08:00:00,"Wednesday",9,1006.4,1006.7,30.4,24.2,70,2.9,310,5.8,340,0,0,1,1.93,10
"298","蔼动カ","467440_蔼动",2016-08-31 09:00:00,"Wednesday",10,1006.6,1006.9,30.9,24.1,67,3.2,310,5.8,340,0,0,1,2.69,NA
"299","蔼动カ","467440_蔼动",2016-08-31 10:00:00,"Wednesday",11,1006.5,1006.8,31.6,24.8,67,3,320,6.6,300,0,0,1,3.28,10
"300","蔼动カ","467440_蔼动",2016-08-31 11:00:00,"Wednesday",12,1005.9,1006.2,31.9,25.4,69,4.5,320,7.4,310,0,0,1,3.59,NA
"301","蔼动カ","467440_蔼动",2016-08-31 12:00:00,"Wednesday",13,1005.1,1005.4,31.3,24.9,69,4.4,320,9.4,330,0,0,0.6,3.1,NA
"302","蔼动カ","467440_蔼动",2016-08-31 13:00:00,"Wednesday",14,1004.7,1005,31.3,24.1,66,4.3,320,7.8,330,0,0,0,2.19,10
"303","蔼动カ","467440_蔼动",2016-08-31 14:00:00,"Wednesday",15,1004.2,1004.5,31.8,23.2,60,3.8,320,7.9,310,0,0,0.7,2.6,NA
"304","蔼动カ","467440_蔼动",2016-08-31 15:00:00,"Wednesday",16,1004.5,1004.8,31.7,22.9,60,4,320,7.7,330,0,0,1,1.94,NA
"305","蔼动カ","467440_蔼动",2016-08-31 16:00:00,"Wednesday",17,1004.5,1004.8,30.7,22.6,62,3.5,330,7.6,300,0,0,1,1.02,10
"306","蔼动カ","467440_蔼动",2016-08-31 17:00:00,"Wednesday",18,1004.9,1005.2,29.7,22.5,65,2.6,320,6.3,300,0,0,0.6,0.27,NA
"307","蔼动カ","467440_蔼动",2016-08-31 18:00:00,"Wednesday",19,1005.2,1005.5,29.3,21.4,63,2.7,320,5,310,0,0,0,0,NA
"308","蔼动カ","467440_蔼动",2016-08-31 19:00:00,"Wednesday",20,1005.8,1006.1,29.1,21.8,65,2,310,4.6,330,0,0,NA,0,10
"309","蔼动カ","467440_蔼动",2016-08-31 20:00:00,"Wednesday",21,1006.6,1006.9,29,22.7,69,1.1,300,4,330,0,0,NA,0,10
"310","蔼动カ","467440_蔼动",2016-08-31 21:00:00,"Wednesday",22,1006.6,1007,28.6,22.9,71,1.2,300,2.7,300,0,0,NA,0,NA
"311","蔼动カ","467440_蔼动",2016-08-31 22:00:00,"Wednesday",23,1006.7,1007.1,28.7,22.8,70,1.1,290,3.3,310,0,0,NA,0,NA
"312","蔼动カ","467440_蔼动",2016-08-31 23:00:00,"Wednesday",24,1006.4,1006.8,28.6,23.3,73,1,280,3.1,260,0,0,NA,0,NA
"313","蔼动カ","467440_蔼动",2016-09-01 00:00:00,"Thursday",1,1006.2,1006.6,27.9,22.7,73,1.8,60,3.6,60,0,0,NA,0,NA
"314","蔼动カ","467440_蔼动",2016-09-01 01:00:00,"Thursday",2,1005.6,1006,27.3,22.2,74,2.4,60,3.5,70,0,0,NA,0,NA
"315","蔼动カ","467440_蔼动",2016-09-01 02:00:00,"Thursday",3,1005.5,1005.9,26.9,22.4,76,0.9,50,3.5,50,0,0,NA,0,NA
"316","蔼动カ","467440_蔼动",2016-09-01 03:00:00,"Thursday",4,1005.2,1005.6,26.6,22.1,76,2,40,3.8,50,0,0,NA,0,NA
"317","蔼动カ","467440_蔼动",2016-09-01 04:00:00,"Thursday",5,1005.1,1005.5,26.6,22,76,1.9,50,3.9,50,0,0,NA,0,7
"318","蔼动カ","467440_蔼动",2016-09-01 05:00:00,"Thursday",6,1005.3,1005.7,26.5,21.7,75,1.4,60,3.3,50,0,0,0,0,NA
"319","蔼动カ","467440_蔼动",2016-09-01 06:00:00,"Thursday",7,1005.4,1005.8,27.3,22.3,74,1.5,50,3,50,0,0,0.6,0.31,NA
"320","蔼动カ","467440_蔼动",2016-09-01 07:00:00,"Thursday",8,1005.7,1006,29.1,23.8,73,2.2,50,3.7,60,0,0,1,1.02,6
"321","蔼动カ","467440_蔼动",2016-09-01 08:00:00,"Thursday",9,1006.2,1006.5,30.2,24.1,70,0.8,300,2.9,110,0,0,0.5,1.46,8
"322","蔼动カ","467440_蔼动",2016-09-01 09:00:00,"Thursday",10,1005.7,1006,31.4,25.3,70,1.8,320,3.5,340,0,0,0.9,2.05,NA
"323","蔼动カ","467440_蔼动",2016-09-01 10:00:00,"Thursday",11,1005.5,1005.8,31.9,25.3,68,2.8,300,5.3,290,0,0,1,3.18,8
"324","蔼动カ","467440_蔼动",2016-09-01 11:00:00,"Thursday",12,1004.5,1004.8,32.3,24.9,65,2.8,290,4.8,290,0,0,1,3.04,NA
"325","蔼动カ","467440_蔼动",2016-09-01 12:00:00,"Thursday",13,1003.7,1004,32,25.7,69,4,300,6.2,300,0,0,1,3,NA
"326","蔼动カ","467440_蔼动",2016-09-01 13:00:00,"Thursday",14,1003.2,1003.5,32.7,25.9,68,3.2,300,6.6,290,0,0,1,2.92,10
"327","蔼动カ","467440_蔼动",2016-09-01 14:00:00,"Thursday",15,1003,1003.3,31.8,25.9,71,2.8,290,5.4,290,0,0,0.9,2.28,NA
"328","蔼动カ","467440_蔼动",2016-09-01 15:00:00,"Thursday",16,1002.8,1003.1,32.1,25.1,67,3.3,290,6.3,300,0,0,1,1.91,NA
"329","蔼动カ","467440_蔼动",2016-09-01 16:00:00,"Thursday",17,1003,1003.3,31.8,25,67,2.5,270,5.7,300,0,0,1,1.07,10
"330","蔼动カ","467440_蔼动",2016-09-01 17:00:00,"Thursday",18,1004,1004.3,29.1,25.3,80,3.8,230,8.7,250,0,0,0.3,0.24,NA
"331","蔼动カ","467440_蔼动",2016-09-01 18:00:00,"Thursday",19,1004.2,1004.5,28.9,25.1,80,1.9,260,6.3,230,0,0,0,0,NA
"332","蔼动カ","467440_蔼动",2016-09-01 19:00:00,"Thursday",20,1004.6,1004.9,29.5,25.2,78,2.2,280,4.5,270,0,0,NA,0,10
